project	grant	lab	composite	dataType	view	cell	localization	rnaExtract	readType	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	geoSampleAccession	labExpId	bioRep	seqPlatform	spikeInPool	tableName	type	md5sum	size	labVersion	submittedDataVersion	labProtocolId	donorId	dateResubmitted	objStatus	sex	wgEncodeCshlLongRnaSeqSknshraCellPapFastqRd2Rep1	dccInternalNotes	filename
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	K562	nucleolus	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000181	2010-10-25	2011-07-25	2709	GSM765393	LID9188	026NL	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleolusTotalPlusRawSigRep4	bigWig	8b5985acba736f586ed8c44fc8141072	949M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalPlusRawSigRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	K562	nucleolus	total	2x76D	3	ENCODE Jul 2012 Freeze	wgEncodeEH000181	2012-07-26	2013-04-26	7670	GSM765393	LID9187	025NL	Illumina_GA2x	Nist14	NA	pdf	a654770004dc293e7e888dcdc41a8fb4	325K	NA	NA	025NLt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalProtocolRep3.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	K562	nucleolus	total	2x76D	4	ENCODE Jul 2012 Freeze	wgEncodeEH000181	2012-07-26	2013-04-26	7671	GSM765393	LID9188	026NL	Illumina_GA2x	Nist14	NA	pdf	bd406075c9d5821a880f23928560221a	339K	NA	NA	026NLt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalProtocolRep4.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	K562	nucleolus	total	2x76D	3	ENCODE Mar 2012 Freeze	wgEncodeEH000181	2011-06-08	2012-03-08	4285	GSM765393	LID9187	025NL	Illumina_GA2x	Nist14	NA	spikeins	9a8554644318c8f3df3677a2507c563a	386M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalSpikeinsRep3.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	K562	nucleolus	total	2x76D	4	ENCODE Mar 2012 Freeze	wgEncodeEH000181	2011-06-08	2012-03-08	4228	GSM765393	LID9188	026NL	Illumina_GA2x	Nist14	NA	spikeins	4faf79db0bd8301b6fdd70f7b7cf4064	396M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalSpikeinsRep4.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	K562	nucleolus	total	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000181	2011-02-18	2011-11-18	3644	GSM765393	LID9187,LID9188	025NL,026NL	Illumina_GA2x	Nist14	NA	gtf	e1d68998d28cbffd054503e46718a065	33M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	K562	nucleolus	total	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000181	2012-07-16	2013-04-16	7440	GSM765393	LID9187,LID9188	025NL,026NL	Illumina_GA2x	Nist14	NA	gtf	9b995a504e7959d5f6515a406dfd60da	5.8M	iIDR	V2 - New version of processing used.	025NLt,026NLt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalTranscriptDeNovoV2.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV7	K562	nucleolus	total	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000181	2011-07-13	2012-04-13	4546	GSM765393	LID9187,LID9188	025NL,026NL	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleolusTotalTranscriptGencV7	gtf	28155f833fad8ae833a12ef89ad3cace	4.7M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleolusTotalTranscriptGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleoplasm	total	2x76D	3	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2710	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep3	bam	8f393acaeef9a9f75c793947242e34d5	14G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep3.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleoplasm	total	2x76D	3	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2710	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep3	bai	9246535b9f3da6ead533772816ba2ba2	7.7M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep3.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleoplasm	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2712	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep4	bam	d942ee1a252d3141a6ddda357414560b	15G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep4.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleoplasm	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2712	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep4	bai	aee06e459ea100cc1f16be858995fcaf	7.7M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalAlnRep4.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	K562	nucleoplasm	total	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2011-02-18	2011-11-18	3645	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalContigs	bedRnaElements	57f1029e1e79656419812f779ecb5fad	12M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	K562	nucleoplasm	total	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000182	2012-05-30	2013-03-02	6934	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gff	4d8f1c1268a31af54b7087deaf04fadd	9.6M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV7	K562	nucleoplasm	total	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000182	2011-07-13	2012-04-13	4545	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gtf	9758deef97da65466f7d6c73663d840d	18M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalExonsGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	K562	nucleoplasm	total	2x76D	3	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2710	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	NA	fastq	76a2de381538c38e4bd608f33a5c74ec	8.3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalFastqRd1Rep3.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	K562	nucleoplasm	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2712	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	NA	fastq	8797659e1d7cd45c7c9a5066dfbe6fcc	8.3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalFastqRd1Rep4.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	K562	nucleoplasm	total	2x76D	3	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2710	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	NA	fastq	9685688c9a0c31fea47d14dc20394365	8.9G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalFastqRd2Rep3.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	K562	nucleoplasm	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2712	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	NA	fastq	2957a3859912427acf78bd1e2d9ccaad	8.5G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalFastqRd2Rep4.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	K562	nucleoplasm	total	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2011-02-18	2011-11-18	3645	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gtf	9ff02541066ec968e5e4f38a325fc6e8	5.5M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalGeneDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	K562	nucleoplasm	total	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000182	2012-07-16	2013-04-16	7439	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gff	60daa7f6cf2f5faf8cb22f53a87bea90	6.6M	iIDR	V2 - New version of processing used.	025NPt,026NPt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalGeneDeNovoV2.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV7	K562	nucleoplasm	total	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000182	2011-07-13	2012-04-13	4545	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gtf	32f45a84e431a5a984cb1d52bab5fb2c	2.0M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalGeneGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	K562	nucleoplasm	total	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2011-02-18	2011-11-18	3645	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalJunctions	bedRnaElements	85b2bc1d2b1bf98775bb7266c577c1e8	8.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	K562	nucleoplasm	total	2x76D	3	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2710	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalMinusRawSigRep3	bigWig	c0b672e2d8fa5149b8522d1dc592c783	1.3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalMinusRawSigRep3.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	K562	nucleoplasm	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2712	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalMinusRawSigRep4	bigWig	7592e06c19aa3382fe784e2d2a32d8f5	1.3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalMinusRawSigRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	K562	nucleoplasm	total	2x76D	3	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2710	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalPlusRawSigRep3	bigWig	f4e5079ad9f9382928af73ba0306bf26	1.3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalPlusRawSigRep3.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	K562	nucleoplasm	total	2x76D	4	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2010-10-25	2011-07-25	2712	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalPlusRawSigRep4	bigWig	62f7ad1b84ad6e0fa390745c73081096	1.4G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalPlusRawSigRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	K562	nucleoplasm	total	2x76D	3	ENCODE Jul 2012 Freeze	wgEncodeEH000182	2012-07-26	2013-04-26	7676	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	NA	pdf	aaf482c1c3cccf77190dd1b51aafb00a	336K	NA	NA	025NPt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalProtocolRep3.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	K562	nucleoplasm	total	2x76D	4	ENCODE Jul 2012 Freeze	wgEncodeEH000182	2012-07-26	2013-04-26	7683	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	NA	pdf	6aba51fd2fdb882e18106324619cdae3	339K	NA	NA	026NPt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalProtocolRep4.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	K562	nucleoplasm	total	2x76D	3	ENCODE Mar 2012 Freeze	wgEncodeEH000182	2011-06-08	2012-03-08	4291	GSM765390	LID9189	025NP	Illumina_GA2x	Nist14	NA	spikeins	4809e0d902b3c5b7441f6d05e5b75e7d	443M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalSpikeinsRep3.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	K562	nucleoplasm	total	2x76D	4	ENCODE Mar 2012 Freeze	wgEncodeEH000182	2011-06-08	2012-03-08	4297	GSM765390	LID9190	026NP	Illumina_GA2x	Nist14	NA	spikeins	d77c60ad2f4ab9e38e479879152e81aa	448M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalSpikeinsRep4.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	K562	nucleoplasm	total	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000182	2011-02-18	2011-11-18	3645	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gtf	26b761969212708830aa8e6ce203aa5a	30M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	K562	nucleoplasm	total	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000182	2012-07-16	2013-04-16	7439	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	NA	gtf	2223d6122fc262407e81a9e8566e04b9	7.2M	iIDR	V2 - New version of processing used.	025NPt,026NPt	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalTranscriptDeNovoV2.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV7	K562	nucleoplasm	total	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000182	2011-07-13	2012-04-13	4545	GSM765390	LID9189,LID9190	025NP,026NP	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalTranscriptGencV7	gtf	52a6195376219204e07407fd9041e16f	4.7M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleoplasmTotalTranscriptGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleus	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3145	GSM767844	LID9195	001N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep1	bam	ae65b78648acd6900d466c33931c918b	12G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep1.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleus	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3145	GSM767844	LID9195	001N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep1	bai	b2a788aec352dc1d4cab0a80691afbbb	7.2M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep1.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleus	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3146	GSM767844	LID9196	002N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep2	bam	2f263aaab224f88bdd96e9799b04ac97	9.3G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep2.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	K562	nucleus	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3146	GSM767844	LID9196	002N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep2	bai	b32e76b21e25d2fa290cab2ce6a9a474	7.0M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaAlnRep2.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	K562	nucleus	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3145	GSM767844	LID9195	001N	Illumina_GA2x	Nist14	NA	fastq	bf027732b157669c01ecfffc2c4bfe6e	7.1G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaFastqRd1Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	K562	nucleus	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3146	GSM767844	LID9196	002N	Illumina_GA2x	Nist14	NA	fastq	a52942f5556ddf478c1af1860105e016	5.6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaFastqRd1Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	K562	nucleus	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3145	GSM767844	LID9195	001N	Illumina_GA2x	Nist14	NA	fastq	991a7413e437766fe8644d4743a7f564	7.1G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaFastqRd2Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	K562	nucleus	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3146	GSM767844	LID9196	002N	Illumina_GA2x	Nist14	NA	fastq	a71c761ec88f2d75745ea53019c3ca18	5.6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaFastqRd2Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	K562	nucleus	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3145	GSM767844	LID9195	001N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaMinusRawSigRep1	bigWig	09962bc212f832284c6a85df39563b9b	309M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaMinusRawSigRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	K562	nucleus	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3146	GSM767844	LID9196	002N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaMinusRawSigRep2	bigWig	387441ddd0a59e591d1faee16124afa9	292M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaMinusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	K562	nucleus	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3145	GSM767844	LID9195	001N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaPlusRawSigRep1	bigWig	9a36379a376f1d79debaa9888c823b18	312M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaPlusRawSigRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	K562	nucleus	longNonPolyA	2x76D	2	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2010-12-24	2011-09-23	3146	GSM767844	LID9196	002N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaPlusRawSigRep2	bigWig	2688cb8e457fb2e381cfb033cad181cf	292M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusLongnonpolyaPlusRawSigRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	K562	nucleus	longNonPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2011-02-18	2011-11-18	3646	GSM767844	LID9195,LID9196	001N,002N	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqK562NucleusPamContigs	bedRnaElements	a0513047f6251f6fda0f2f8433fb99b8	11M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusPamContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	K562	nucleus	longNonPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000194	2012-05-30	2013-03-02	6986	GSM767844	LID9195,LID9196	001N,002N	Illumina_GA2x	Nist14	NA	gff	764639b21f3c3e5a08336684c102b565	11M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusPamExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV7	K562	nucleus	longNonPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000194	2011-07-13	2012-04-13	4541	GSM767844	LID9195,LID9196	001N,002N	Illumina_GA2x	Nist14	NA	gtf	2d480fe3c3bf3cc5e81e25589d18b833	18M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusPamExonsGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	K562	nucleus	longNonPolyA	2x76D	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000194	2011-02-18	2011-11-18	3646	GSM767844	LID9195,LID9196	001N,002N	Illumina_GA2x	Nist14	NA	gtf	4cbe72c53e45365e59b23684b76d27bb	5.3M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusPamGeneDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	K562	nucleus	longNonPolyA	2x76D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH000194	2012-07-16	2013-04-16	7436	GSM767844	LID9195,LID9196	001N,002N	Illumina_GA2x	Nist14	NA	gff	17a2920851c9b15e7396ca9b1aee7925	6.8M	iIDR	V2 - New version of processing used.	001N-,002N-	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqK562NucleusPamGeneDeNovoV2.gff.gz
